ID;IDMUN;MUNICIPIO;IDPROV;PROVINCIA;MUN;POB;POBLACIÓN;IDVIA;TIPOVIA;NOMBRE DE VÍA;NOMBRE COMPLETO;NOMBRE PROPIO;PERSONAJE
653617;37365;Villarmayor;37;Salamanca;365;200;De 101 a 500;00007;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
653626;37365;Villarmayor;37;Salamanca;365;200;De 101 a 500;00017;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
865484;50254;Tierga;50;Zaragoza;254;200;De 101 a 500;00040;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
188935;09235;Olmedillo de Roa;09;Burgos;235;199;De 101 a 500;00022;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
188942;09235;Olmedillo de Roa;09;Burgos;235;199;De 101 a 500;00029;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
850200;49130;Morales de Valverde;49;Zamora;130;198;De 101 a 500;00005;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
850201;49130;Morales de Valverde;49;Zamora;130;198;De 101 a 500;00006;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
852503;49202;Santa Eufemia del Barco;49;Zamora;202;197;De 101 a 500;00010;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
852505;49202;Santa Eufemia del Barco;49;Zamora;202;197;De 101 a 500;00012;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
607811;34058;Cevico Navero;34;Palencia;058;196;De 101 a 500;00030;AVDA;GENERALISIMO FRANCO;AVDA GENERALISIMO FRANCO;Avda. Generalísimo Franco;Francisco Franco
189786;09275;Presencio;09;Burgos;275;195;De 101 a 500;00052;CALLE;CERCAS GENERAL FRANCO;CALLE CERCAS GENERAL FRANCO;Calle Cercas General Franco;Francisco Franco
189788;09275;Presencio;09;Burgos;275;195;De 101 a 500;00054;AVDA;GENERALISIMO;AVDA GENERALISIMO;Avda. Generalísimo;Francisco Franco
610746;34177;Soto de Cerrato;34;Palencia;177;195;De 101 a 500;00042;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
610747;34177;Soto de Cerrato;34;Palencia;177;195;De 101 a 500;00045;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
851334;49162;Porto;49;Zamora;162;194;De 101 a 500;00015;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
859063;50085;Codo;50;Zaragoza;085;194;De 101 a 500;00020;AVDA;GENERAL FRANCO;AVDA GENERAL FRANCO;Avda. General Franco;Francisco Franco
859075;50085;Codo;50;Zaragoza;085;194;De 101 a 500;00037;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
188864;09228;Moradillo de Roa;09;Burgos;228;192;De 101 a 500;00035;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
200742;10066;Conquista de la Sierra;10;Cáceres;066;191;De 101 a 500;00002;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
57940;04068;Olula de Castro;04;Almería;068;190;De 101 a 500;00008;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
196957;10031;Botija;10;Cáceres;031;189;De 101 a 500;00070;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
643506;37109;Colmenar de Montemayor;37;Salamanca;109;189;De 101 a 500;00010;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
643512;37109;Colmenar de Montemayor;37;Salamanca;109;189;De 101 a 500;00016;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
361722;19111;Escariche;19;Guadalajara;111;187;De 101 a 500;00005;PLAZA;CAUDILLO (DEL);PLAZA CAUDILLO (DEL);Plaza del Caudillo;Francisco Franco
365772;19215;Peñalver;19;Guadalajara;215;187;De 101 a 500;00011;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
365773;19215;Peñalver;19;Guadalajara;215;187;De 101 a 500;00012;CALLE;GENERALISIMO FRANCO;CALLE GENERALISIMO FRANCO;Calle Generalísimo Franco;Francisco Franco
365778;19215;Peñalver;19;Guadalajara;215;187;De 101 a 500;00017;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
644138;37130;Forfoleda;37;Salamanca;130;187;De 101 a 500;00006;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
76295;05216;San Martín del Pimpollar;05;Ávila;216;185;De 101 a 500;00016;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
77985;05263;Villatoro;05;Ávila;263;184;De 101 a 500;00030;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
77997;05263;Villatoro;05;Ávila;263;184;De 101 a 500;00043;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
251625;12142;Zucaina;12;Castellón;142;183;De 101 a 500;00055;TRVA;GENERALISIMO;TRVA GENERALISIMO;Trva Generalísimo;Francisco Franco
200680;10065;Collado de la Vera;10;Cáceres;065;181;De 101 a 500;00021;PLAZA;GENERALISIMO (VEGA MESILLAS);PLAZA GENERALISIMO(VEGA MESILLAS);Plaza Generalísimo (Vega Mesillas);Francisco Franco
200688;10065;Collado de la Vera;10;Cáceres;065;181;De 101 a 500;00036;CALLE;GENERAL FRANCO (VEGA MESILLAS);CALLE GENERAL FRANCO (VEGA MESILLAS);Calle General Franco (Vega Mesillas);Francisco Franco
829284;47067;Fuente el Sol;47;Valladolid;067;181;De 101 a 500;00002;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
829289;47067;Fuente el Sol;47;Valladolid;067;181;De 101 a 500;00020;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
829290;47067;Fuente el Sol;47;Valladolid;067;181;De 101 a 500;00021;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
838461;47226;Villavaquerín;47;Valladolid;226;181;De 101 a 500;00039;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
642850;37101;Cerralbo;37;Salamanca;101;178;De 101 a 500;00003;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
833133;47142;San Cebrián de Mazote;47;Valladolid;142;177;De 101 a 500;00035;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
608132;34072;Frechilla;34;Palencia;072;176;De 101 a 500;00027;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
608141;34072;Frechilla;34;Palencia;072;176;De 101 a 500;00042;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
6306;02013;Balsa de Ves;02;Albacete;013;172;De 101 a 500;00011;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
647585;37229;Palencia de Negrilla;37;Salamanca;229;172;De 101 a 500;00013;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
651681;37307;Serradilla del Llano;37;Salamanca;307;171;De 101 a 500;00010;CALLE;GENERALISIMO FRANCO;CALLE GENERALISIMO FRANCO;Calle Generalísimo Franco;Francisco Franco
651687;37307;Serradilla del Llano;37;Salamanca;307;171;De 101 a 500;00018;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
772344;45093;Marrupe;45;Toledo;093;170;De 101 a 500;00008;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
772345;45093;Marrupe;45;Toledo;093;170;De 101 a 500;00010;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
772348;45093;Marrupe;45;Toledo;093;170;De 101 a 500;00015;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
71591;05083;Gemuño;05;Ávila;083;169;De 101 a 500;00071;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
831315;47099;La Mudarra;47;Valladolid;099;166;De 101 a 500;00055;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
78205;05903;Diego del Carpio;05;Ávila;903;161;De 101 a 500;00077;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
295580;16067;Castejón (Cuenca);16;Cuenca;067;158;De 101 a 500;00003;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
295586;16067;Castejón (Cuenca);16;Cuenca;067;158;De 101 a 500;00013;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
295596;16067;Castejón (Cuenca);16;Cuenca;067;158;De 101 a 500;00027;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
295604;16067;Castejón (Cuenca);16;Cuenca;067;158;De 101 a 500;00035;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
835264;47183;Valdunquillo;47;Valladolid;183;158;De 101 a 500;00034;AVDA;GENERALISIMO;AVDA GENERALISIMO;Avda. Generalísimo;Francisco Franco
835265;47183;Valdunquillo;47;Valladolid;183;158;De 101 a 500;00035;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
76495;05222;Santa Cruz de Pinares;05;Ávila;222;157;De 101 a 500;00030;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
846639;49027;Brime de Sog;49;Zamora;027;155;De 101 a 500;00012;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
846642;49027;Brime de Sog;49;Zamora;027;155;De 101 a 500;00016;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
846646;49027;Brime de Sog;49;Zamora;027;155;De 101 a 500;00021;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
846652;49027;Brime de Sog;49;Zamora;027;155;De 101 a 500;00027;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
775597;45120;Nuño Gómez;45;Toledo;120;154;De 101 a 500;00023;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
846746;49031;Cabañas de Sayago;49;Zamora;031;153;De 101 a 500;00008;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
653698;37369;Villaseco de los Gamitos;37;Salamanca;369;152;De 101 a 500;00019;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
861841;50154;Mainar;50;Zaragoza;154;152;De 101 a 500;00020;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
861851;50154;Mainar;50;Zaragoza;154;152;De 101 a 500;00031;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
825024;46252;Vallanca;46;Valencia;252;149;De 101 a 500;00006;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
825043;46252;Vallanca;46;Valencia;252;149;De 101 a 500;00028;CALLE;CAUDILLO;CALLE CAUDILLO;Calle Caudillo;Francisco Franco
825045;46252;Vallanca;46;Valencia;252;149;De 101 a 500;00031;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
367028;19262;Tamajón;19;Guadalajara;262;148;De 101 a 500;00013;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
367031;19262;Tamajón;19;Guadalajara;262;148;De 101 a 500;00016;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
203433;10106;Jarilla;10;Cáceres;106;146;De 101 a 500;00012;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
451237;26063;Fonzaleche;26;La Rioja;063;146;De 101 a 500;00022;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
298538;16131;Monteagudo de las Salinas;16;Cuenca;131;144;De 101 a 500;00011;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
298539;16131;Monteagudo de las Salinas;16;Cuenca;131;144;De 101 a 500;00015;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
860522;50114;Fuendetodos;50;Zaragoza;114;144;De 101 a 500;00028;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
776827;45129;Paredes de Escalona;45;Toledo;129;142;De 101 a 500;00001;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
304032;16274;Véllora;16;Cuenca;274;141;De 101 a 500;00017;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
759752;44206;San Agustín;44;Teruel;206;141;De 101 a 500;00014;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
833108;47141;Salvador de Zapardiel;47;Valladolid;141;139;De 101 a 500;00010;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
76341;05218;San Miguel de Serrezuela;05;Ávila;218;137;De 101 a 500;00021;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
76345;05218;San Miguel de Serrezuela;05;Ávila;218;137;De 101 a 500;00033;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
76347;05218;San Miguel de Serrezuela;05;Ávila;218;137;De 101 a 500;00035;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
76350;05218;San Miguel de Serrezuela;05;Ávila;218;137;De 101 a 500;00038;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
76351;05218;San Miguel de Serrezuela;05;Ávila;218;137;De 101 a 500;00039;CALLE;MILLAN ASTRAY;CALLE MILLAN ASTRAY;Calle Millán Astray;José Millan Astray
76352;05218;San Miguel de Serrezuela;05;Ávila;218;137;De 101 a 500;00040;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
76346;05218;San Miguel de Serrezuela;05;Ávila;218;137;De 101 a 500;00034;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
608776;34091;Lagartos;34;Palencia;091;137;De 101 a 500;00023;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
607956;34067;Dehesa de Montejo;34;Palencia;067;136;De 101 a 500;00052;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
650786;37283;Sando;37;Salamanca;283;136;De 101 a 500;00039;CALLE;GENERALISIMO FRANCO;CALLE GENERALISIMO FRANCO;Calle Generalísimo Franco;Francisco Franco
833163;47143;San Llorente;47;Valladolid;143;135;De 101 a 500;00014;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
833165;47143;San Llorente;47;Valladolid;143;135;De 101 a 500;00019;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
833167;47143;San Llorente;47;Valladolid;143;135;De 101 a 500;00024;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
77852;05257;Villafranca de la Sierra;05;Ávila;257;134;De 101 a 500;00019;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
77859;05257;Villafranca de la Sierra;05;Ávila;257;134;De 101 a 500;00028;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
828157;47038;Castrillo de Duero;47;Valladolid;038;133;De 101 a 500;00003;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
828164;47038;Castrillo de Duero;47;Valladolid;038;133;De 101 a 500;00035;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
69848;05038;Bonilla de la Sierra;05;Ávila;038;129;De 101 a 500;00017;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
69861;05038;Bonilla de la Sierra;05;Ávila;038;129;De 101 a 500;00039;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
182643;09038;Barbadillo del Mercado;09;Burgos;038;129;De 101 a 500;00043;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
182658;09038;Barbadillo del Mercado;09;Burgos;038;129;De 101 a 500;00062;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
189828;09277;Puentedura;09;Burgos;277;129;De 101 a 500;00030;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
189837;09277;Puentedura;09;Burgos;277;129;De 101 a 500;00043;AVDA;GENERAL FRANCO;AVDA GENERAL FRANCO;Avda. General Franco;Francisco Franco
301873;16205;Tejadillos;16;Cuenca;205;129;De 101 a 500;00025;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
301877;16205;Tejadillos;16;Cuenca;205;129;De 101 a 500;00029;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
827686;47025;Brahojos de Medina;47;Valladolid;025;129;De 101 a 500;00019;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
827687;47025;Brahojos de Medina;47;Valladolid;025;129;De 101 a 500;00020;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
827688;47025;Brahojos de Medina;47;Valladolid;025;129;De 101 a 500;00021;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
827691;47025;Brahojos de Medina;47;Valladolid;025;129;De 101 a 500;00024;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
827692;47025;Brahojos de Medina;47;Valladolid;025;129;De 101 a 500;00025;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
827701;47025;Brahojos de Medina;47;Valladolid;025;129;De 101 a 500;00039;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
578925;31141;Lapoblación;31;Navarra;141;127;De 101 a 500;00006;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
607137;34034;Boadilla del Camino;34;Palencia;034;127;De 101 a 500;00049;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
833315;47147;San Pablo de la Moraleja;47;Valladolid;147;127;De 101 a 500;00021;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
833316;47147;San Pablo de la Moraleja;47;Valladolid;147;127;De 101 a 500;00022;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
833319;47147;San Pablo de la Moraleja;47;Valladolid;147;127;De 101 a 500;00031;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
610763;34178;Tabanera de Cerrato;34;Palencia;178;126;De 101 a 500;00027;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
610765;34178;Tabanera de Cerrato;34;Palencia;178;126;De 101 a 500;00029;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
639906;37013;Aldeacipreste;37;Salamanca;013;126;De 101 a 500;00009;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
196811;10028;Berrocalejo;10;Cáceres;028;125;De 101 a 500;00009;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
196816;10028;Berrocalejo;10;Cáceres;028;125;De 101 a 500;00016;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
196821;10028;Berrocalejo;10;Cáceres;028;125;De 101 a 500;00026;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
731098;42183;Tejado;42;Soria;183;125;De 101 a 500;00027;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
731105;42183;Tejado;42;Soria;183;125;De 101 a 500;00037;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
685785;40140;Navalilla;40;Segovia;140;123;De 101 a 500;00051;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
685786;40140;Navalilla;40;Segovia;140;123;De 101 a 500;00052;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
685788;40140;Navalilla;40;Segovia;140;123;De 101 a 500;00055;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
609018;34106;Meneses de Campos;34;Palencia;106;121;De 101 a 500;00018;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
609020;34106;Meneses de Campos;34;Palencia;106;121;De 101 a 500;00020;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
609024;34106;Meneses de Campos;34;Palencia;106;121;De 101 a 500;00025;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
847264;49047;Cerecinos del Carrizal;49;Zamora;047;121;De 101 a 500;00003;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
847274;49047;Cerecinos del Carrizal;49;Zamora;047;121;De 101 a 500;00014;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
847283;49047;Cerecinos del Carrizal;49;Zamora;047;121;De 101 a 500;00027;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
866173;50279;Velilla de Jiloca;50;Zaragoza;279;120;De 101 a 500;00012;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
640818;37037;La Atalaya;37;Salamanca;037;119;De 101 a 500;00004;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
640821;37037;La Atalaya;37;Salamanca;037;119;De 101 a 500;00007;CALLE;GENERALISIMO FRANCO;CALLE GENERALISIMO FRANCO;Calle Generalísimo Franco;Francisco Franco
640822;37037;La Atalaya;37;Salamanca;037;119;De 101 a 500;00008;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
451719;26074;Hervías;26;La Rioja;074;118;De 101 a 500;00030;TRVA;GENERALISIMO;TRVA GENERALISIMO;Trva Generalísimo;Francisco Franco
652707;37348;Ventosa del Río Almar;37;Salamanca;348;118;De 101 a 500;00023;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
365297;19196;Muduex;19;Guadalajara;196;116;De 101 a 500;00014;AVDA;JOSE ANTONIO;AVDA JOSE ANTONIO;Avda. José Antonio;José Antonio Primo de Rivera
8677;02036;Golosalvo;02;Albacete;036;114;De 101 a 500;00005;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
8678;02036;Golosalvo;02;Albacete;036;114;De 101 a 500;00006;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
8679;02036;Golosalvo;02;Albacete;036;114;De 101 a 500;00007;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
191119;09352;Santa María del Mercadillo;09;Burgos;352;114;De 101 a 500;00003;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
72977;05124;Medinilla;05;Ávila;124;112;De 101 a 500;00003;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
72985;05124;Medinilla;05;Ávila;124;112;De 101 a 500;00012;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
76214;05213;San Juan del Olmo;05;Ávila;213;112;De 101 a 500;00033;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
76215;05213;San Juan del Olmo;05;Ávila;213;112;De 101 a 500;00034;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
76219;05213;San Juan del Olmo;05;Ávila;213;112;De 101 a 500;00038;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
76224;05213;San Juan del Olmo;05;Ávila;213;112;De 101 a 500;00047;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
76216;05213;San Juan del Olmo;05;Ávila;213;112;De 101 a 500;00035;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
302629;16240;Vellisca;16;Cuenca;240;112;De 101 a 500;00031;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
299670;16156;La Peraleja;16;Cuenca;156;109;De 101 a 500;00009;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
299675;16156;La Peraleja;16;Cuenca;156;109;De 101 a 500;00016;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
