ano,provbaja,origin_province,provalta,destination_province,migration
1999,13,Ciudad Real,24,León,13
1999,13,Ciudad Real,25,Lleida,8
1999,13,Ciudad Real,26,La Rioja,13
1999,13,Ciudad Real,27,Lugo,8
1999,13,Ciudad Real,28,Madrid,1887
1999,13,Ciudad Real,29,Málaga,123
1999,13,Ciudad Real,30,Murcia,164
1999,13,Ciudad Real,31,Navarra,29
1999,13,Ciudad Real,32,Ourense,4
1999,13,Ciudad Real,33,Asturias,44
1999,13,Ciudad Real,34,Palencia,3
1999,13,Ciudad Real,35,Las Palmas,75
1999,13,Ciudad Real,36,Pontevedra,12
1999,13,Ciudad Real,37,Salamanca,9
1999,13,Ciudad Real,38,Santa Cruz de Tenerife,60
1999,13,Ciudad Real,39,Cantabria,20
1999,13,Ciudad Real,40,Segovia,19
1999,13,Ciudad Real,41,Sevilla,110
1999,13,Ciudad Real,42,Soria,14
1999,13,Ciudad Real,43,Tarragona,79
1999,13,Ciudad Real,44,Teruel,5
1999,13,Ciudad Real,45,Toledo,408
1999,13,Ciudad Real,46,Valencia,259
1999,13,Ciudad Real,47,Valladolid,18
1999,13,Ciudad Real,48,Vizcaya,31
1999,13,Ciudad Real,49,Zamora,13
1999,13,Ciudad Real,50,Zaragoza,36
1999,13,Ciudad Real,51,Ceuta,17
1999,13,Ciudad Real,52,Melilla,29
1999,14,Córdoba,01,Álava,24
1999,14,Córdoba,02,Albacete,22
1999,14,Córdoba,03,Alicante,384
1999,14,Córdoba,04,Almería,168
1999,14,Córdoba,05,Ávila,12
1999,14,Córdoba,06,Badajoz,157
1999,14,Córdoba,07,Baleares,987
1999,14,Córdoba,08,Barcelona,641
1999,14,Córdoba,09,Burgos,16
1999,14,Córdoba,10,Cáceres,43
1999,14,Córdoba,11,Cádiz,248
1999,14,Córdoba,12,Castellón,289
1999,14,Córdoba,13,Ciudad Real,123
1999,14,Córdoba,15,A Coruña,20
1999,14,Córdoba,16,Cuenca,14
1999,14,Córdoba,17,Girona,177
1999,14,Córdoba,18,Granada,284
1999,14,Córdoba,19,Guadalajara,32
1999,14,Córdoba,20,Guipúzcoa,33
1999,14,Córdoba,21,Huelva,89
1999,14,Córdoba,22,Huesca,45
1999,14,Córdoba,23,Jaén,428
1999,14,Córdoba,24,León,13
1999,14,Córdoba,25,Lleida,48
1999,14,Córdoba,26,La Rioja,13
1999,14,Córdoba,28,Madrid,737
1999,14,Córdoba,29,Málaga,1077
1999,14,Córdoba,30,Murcia,219
1999,14,Córdoba,31,Navarra,30
1999,14,Córdoba,32,Ourense,7
1999,14,Córdoba,33,Asturias,21
1999,14,Córdoba,34,Palencia,9
1999,14,Córdoba,35,Las Palmas,395
1999,14,Córdoba,36,Pontevedra,27
1999,14,Córdoba,37,Salamanca,16
1999,14,Córdoba,38,Santa Cruz de Tenerife,148
1999,14,Córdoba,39,Cantabria,21
1999,14,Córdoba,40,Segovia,15
1999,14,Córdoba,41,Sevilla,773
1999,14,Córdoba,42,Soria,25
1999,14,Córdoba,43,Tarragona,79
1999,14,Córdoba,44,Teruel,13
1999,14,Córdoba,45,Toledo,66
1999,14,Córdoba,46,Valencia,222
1999,14,Córdoba,47,Valladolid,9
1999,14,Córdoba,48,Vizcaya,29
1999,14,Córdoba,50,Zaragoza,71
1999,14,Córdoba,51,Ceuta,68
1999,14,Córdoba,52,Melilla,79
1999,15,A Coruña,01,Álava,40
1999,15,A Coruña,02,Albacete,15
1999,15,A Coruña,03,Alicante,133
1999,15,A Coruña,04,Almería,53
1999,15,A Coruña,05,Ávila,14
1999,15,A Coruña,06,Badajoz,37
1999,15,A Coruña,07,Baleares,505
1999,15,A Coruña,08,Barcelona,325
1999,15,A Coruña,09,Burgos,39
1999,15,A Coruña,10,Cáceres,24
1999,15,A Coruña,11,Cádiz,318
1999,15,A Coruña,12,Castellón,21
1999,15,A Coruña,13,Ciudad Real,18
1999,15,A Coruña,14,Córdoba,27
1999,15,A Coruña,16,Cuenca,3
1999,15,A Coruña,17,Girona,61
1999,15,A Coruña,18,Granada,38
1999,15,A Coruña,19,Guadalajara,29
1999,15,A Coruña,20,Guipúzcoa,82
1999,15,A Coruña,21,Huelva,15
1999,15,A Coruña,22,Huesca,37
1999,15,A Coruña,23,Jaén,7
1999,15,A Coruña,24,León,209
1999,15,A Coruña,25,Lleida,70
1999,15,A Coruña,26,La Rioja,27
1999,15,A Coruña,27,Lugo,720
1999,15,A Coruña,28,Madrid,866
1999,15,A Coruña,29,Málaga,99
1999,15,A Coruña,30,Murcia,158
1999,15,A Coruña,31,Navarra,46
1999,15,A Coruña,32,Ourense,340
1999,15,A Coruña,33,Asturias,333
1999,15,A Coruña,34,Palencia,29
1999,15,A Coruña,35,Las Palmas,1657
1999,15,A Coruña,36,Pontevedra,1338
1999,15,A Coruña,37,Salamanca,53
1999,15,A Coruña,38,Santa Cruz de Tenerife,488
1999,15,A Coruña,39,Cantabria,109
1999,15,A Coruña,40,Segovia,32
1999,15,A Coruña,41,Sevilla,45
1999,15,A Coruña,42,Soria,11
1999,15,A Coruña,43,Tarragona,62
1999,15,A Coruña,44,Teruel,5
1999,15,A Coruña,45,Toledo,19
1999,15,A Coruña,46,Valencia,110
1999,15,A Coruña,47,Valladolid,46
1999,15,A Coruña,48,Vizcaya,195
1999,15,A Coruña,49,Zamora,39
1999,15,A Coruña,50,Zaragoza,72
1999,15,A Coruña,51,Ceuta,26
1999,15,A Coruña,52,Melilla,23
1999,16,Cuenca,01,Álava,3
1999,16,Cuenca,02,Albacete,294
1999,16,Cuenca,03,Alicante,157
1999,16,Cuenca,04,Almería,3
1999,16,Cuenca,06,Badajoz,14
1999,16,Cuenca,07,Baleares,87
1999,16,Cuenca,08,Barcelona,140
1999,16,Cuenca,09,Burgos,6
1999,16,Cuenca,10,Cáceres,27
1999,16,Cuenca,11,Cádiz,16
1999,16,Cuenca,12,Castellón,40
1999,16,Cuenca,13,Ciudad Real,86
1999,16,Cuenca,14,Córdoba,18
1999,16,Cuenca,15,A Coruña,8
1999,16,Cuenca,17,Girona,14
1999,16,Cuenca,18,Granada,4
1999,16,Cuenca,19,Guadalajara,61
1999,16,Cuenca,20,Guipúzcoa,7
1999,16,Cuenca,21,Huelva,1
1999,16,Cuenca,22,Huesca,2
1999,16,Cuenca,23,Jaén,28
1999,16,Cuenca,24,León,4
1999,16,Cuenca,25,Lleida,7
1999,16,Cuenca,26,La Rioja,16
1999,16,Cuenca,27,Lugo,1
1999,16,Cuenca,28,Madrid,988
1999,16,Cuenca,29,Málaga,17
1999,16,Cuenca,30,Murcia,67
1999,16,Cuenca,31,Navarra,7
1999,16,Cuenca,32,Ourense,1
1999,16,Cuenca,33,Asturias,3
1999,16,Cuenca,35,Las Palmas,20
1999,16,Cuenca,36,Pontevedra,1
1999,16,Cuenca,37,Salamanca,5
1999,16,Cuenca,38,Santa Cruz de Tenerife,15
1999,16,Cuenca,39,Cantabria,8
1999,16,Cuenca,40,Segovia,3
1999,16,Cuenca,41,Sevilla,16
1999,16,Cuenca,42,Soria,3
1999,16,Cuenca,43,Tarragona,16
1999,16,Cuenca,44,Teruel,14
1999,16,Cuenca,45,Toledo,131
1999,16,Cuenca,46,Valencia,662
1999,16,Cuenca,47,Valladolid,7
1999,16,Cuenca,48,Vizcaya,3
1999,16,Cuenca,49,Zamora,4
1999,16,Cuenca,50,Zaragoza,45
1999,16,Cuenca,51,Ceuta,2
1999,16,Cuenca,52,Melilla,3
1999,17,Girona,01,Álava,4
1999,17,Girona,02,Albacete,25
1999,17,Girona,03,Alicante,107
1999,17,Girona,04,Almería,78
1999,17,Girona,05,Ávila,5
1999,17,Girona,06,Badajoz,88
1999,17,Girona,07,Baleares,262
1999,17,Girona,08,Barcelona,3455
1999,17,Girona,09,Burgos,6
1999,17,Girona,10,Cáceres,46
1999,17,Girona,11,Cádiz,86
1999,17,Girona,12,Castellón,53
1999,17,Girona,13,Ciudad Real,18
1999,17,Girona,14,Córdoba,101
1999,17,Girona,15,A Coruña,37
1999,17,Girona,16,Cuenca,5
1999,17,Girona,18,Granada,123
1999,17,Girona,19,Guadalajara,7
1999,17,Girona,20,Guipúzcoa,21
1999,17,Girona,21,Huelva,60
1999,17,Girona,22,Huesca,43
1999,17,Girona,23,Jaén,160
1999,17,Girona,24,León,51
1999,17,Girona,25,Lleida,157
1999,17,Girona,26,La Rioja,16
1999,17,Girona,27,Lugo,13
1999,17,Girona,28,Madrid,178
1999,17,Girona,29,Málaga,126
1999,17,Girona,30,Murcia,113
1999,17,Girona,31,Navarra,33
1999,17,Girona,32,Ourense,24
1999,17,Girona,33,Asturias,19
1999,17,Girona,34,Palencia,5
1999,17,Girona,35,Las Palmas,93
1999,17,Girona,36,Pontevedra,17
1999,17,Girona,37,Salamanca,20
1999,17,Girona,38,Santa Cruz de Tenerife,82
1999,17,Girona,39,Cantabria,41
1999,17,Girona,41,Sevilla,85
1999,17,Girona,42,Soria,12
1999,17,Girona,43,Tarragona,162
1999,17,Girona,44,Teruel,13
1999,17,Girona,45,Toledo,19
1999,17,Girona,46,Valencia,115
1999,17,Girona,47,Valladolid,15
1999,17,Girona,48,Vizcaya,15
1999,17,Girona,49,Zamora,6
1999,17,Girona,50,Zaragoza,84
1999,17,Girona,51,Ceuta,9
1999,17,Girona,52,Melilla,20
1999,18,Granada,01,Álava,16
1999,18,Granada,02,Albacete,33
1999,18,Granada,03,Alicante,606
1999,18,Granada,04,Almería,1382
1999,18,Granada,05,Ávila,8
1999,18,Granada,06,Badajoz,35
1999,18,Granada,07,Baleares,1271
1999,18,Granada,08,Barcelona,766
1999,18,Granada,09,Burgos,23
1999,18,Granada,10,Cáceres,23
1999,18,Granada,11,Cádiz,289
1999,18,Granada,12,Castellón,39
1999,18,Granada,13,Ciudad Real,79
1999,18,Granada,14,Córdoba,302
1999,18,Granada,15,A Coruña,25
1999,18,Granada,16,Cuenca,15
1999,18,Granada,17,Girona,176
1999,18,Granada,19,Guadalajara,26
1999,18,Granada,20,Guipúzcoa,23
1999,18,Granada,21,Huelva,100
1999,18,Granada,22,Huesca,16
1999,18,Granada,23,Jaén,577
1999,18,Granada,24,León,25
1999,18,Granada,25,Lleida,40
1999,18,Granada,26,La Rioja,31
1999,18,Granada,27,Lugo,9
1999,18,Granada,28,Madrid,627
1999,18,Granada,29,Málaga,1135
1999,18,Granada,30,Murcia,548
1999,18,Granada,31,Navarra,57
1999,18,Granada,32,Ourense,11
1999,18,Granada,33,Asturias,33
1999,18,Granada,34,Palencia,5
1999,18,Granada,35,Las Palmas,353
1999,18,Granada,36,Pontevedra,17
1999,18,Granada,37,Salamanca,16
1999,18,Granada,38,Santa Cruz de Tenerife,159
1999,18,Granada,39,Cantabria,21
1999,18,Granada,40,Segovia,14
1999,18,Granada,41,Sevilla,390
1999,18,Granada,42,Soria,3
1999,18,Granada,43,Tarragona,131
1999,18,Granada,44,Teruel,23
1999,18,Granada,45,Toledo,46
1999,18,Granada,46,Valencia,151
1999,18,Granada,47,Valladolid,21
1999,18,Granada,48,Vizcaya,33
1999,18,Granada,49,Zamora,3
1999,18,Granada,50,Zaragoza,33
1999,18,Granada,51,Ceuta,155
1999,18,Granada,52,Melilla,156
1999,19,Guadalajara,01,Álava,11
1999,19,Guadalajara,02,Albacete,21
1999,19,Guadalajara,03,Alicante,118
1999,19,Guadalajara,04,Almería,15
1999,19,Guadalajara,05,Ávila,4
1999,19,Guadalajara,06,Badajoz,29
1999,19,Guadalajara,07,Baleares,13
1999,19,Guadalajara,08,Barcelona,69
1999,19,Guadalajara,09,Burgos,19
1999,19,Guadalajara,10,Cáceres,29
1999,19,Guadalajara,11,Cádiz,35
1999,19,Guadalajara,12,Castellón,19
1999,19,Guadalajara,13,Ciudad Real,54
1999,19,Guadalajara,14,Córdoba,12
1999,19,Guadalajara,15,A Coruña,20
1999,19,Guadalajara,16,Cuenca,43
1999,19,Guadalajara,17,Girona,16
1999,19,Guadalajara,18,Granada,31
1999,19,Guadalajara,20,Guipúzcoa,9
1999,19,Guadalajara,21,Huelva,4
1999,19,Guadalajara,22,Huesca,21
1999,19,Guadalajara,23,Jaén,15
1999,19,Guadalajara,24,León,13
1999,19,Guadalajara,25,Lleida,11
1999,19,Guadalajara,26,La Rioja,20
1999,19,Guadalajara,27,Lugo,4
1999,19,Guadalajara,28,Madrid,1757
1999,19,Guadalajara,29,Málaga,35
1999,19,Guadalajara,30,Murcia,14
1999,19,Guadalajara,31,Navarra,11
1999,19,Guadalajara,32,Ourense,10
1999,19,Guadalajara,33,Asturias,23
1999,19,Guadalajara,35,Las Palmas,31
1999,19,Guadalajara,36,Pontevedra,9
1999,19,Guadalajara,37,Salamanca,6
1999,19,Guadalajara,38,Santa Cruz de Tenerife,18
1999,19,Guadalajara,39,Cantabria,13
1999,19,Guadalajara,40,Segovia,4
1999,19,Guadalajara,41,Sevilla,42
1999,19,Guadalajara,42,Soria,9
1999,19,Guadalajara,43,Tarragona,19
1999,19,Guadalajara,44,Teruel,36
1999,19,Guadalajara,45,Toledo,60
1999,19,Guadalajara,46,Valencia,49
1999,19,Guadalajara,47,Valladolid,15
1999,19,Guadalajara,48,Vizcaya,9
1999,19,Guadalajara,49,Zamora,1
1999,19,Guadalajara,50,Zaragoza,98
1999,19,Guadalajara,51,Ceuta,8
1999,19,Guadalajara,52,Melilla,3
1999,20,Guipúzcoa,01,Álava,484
1999,20,Guipúzcoa,02,Albacete,17
1999,20,Guipúzcoa,03,Alicante,237
1999,20,Guipúzcoa,04,Almería,25
1999,20,Guipúzcoa,05,Ávila,16
1999,20,Guipúzcoa,06,Badajoz,109
1999,20,Guipúzcoa,07,Baleares,82
1999,20,Guipúzcoa,08,Barcelona,261
1999,20,Guipúzcoa,09,Burgos,140
1999,20,Guipúzcoa,10,Cáceres,143
1999,20,Guipúzcoa,11,Cádiz,49
1999,20,Guipúzcoa,12,Castellón,32
1999,20,Guipúzcoa,13,Ciudad Real,20
1999,20,Guipúzcoa,14,Córdoba,25
1999,20,Guipúzcoa,15,A Coruña,81
1999,20,Guipúzcoa,16,Cuenca,5
1999,20,Guipúzcoa,17,Girona,22
1999,20,Guipúzcoa,18,Granada,36
1999,20,Guipúzcoa,19,Guadalajara,16
1999,20,Guipúzcoa,21,Huelva,10
1999,20,Guipúzcoa,22,Huesca,52
1999,20,Guipúzcoa,23,Jaén,15
1999,20,Guipúzcoa,24,León,61
1999,20,Guipúzcoa,25,Lleida,32
1999,20,Guipúzcoa,26,La Rioja,269
1999,20,Guipúzcoa,27,Lugo,25
1999,20,Guipúzcoa,28,Madrid,470
1999,20,Guipúzcoa,29,Málaga,97
1999,20,Guipúzcoa,30,Murcia,35
1999,20,Guipúzcoa,31,Navarra,938
1999,20,Guipúzcoa,32,Ourense,60
1999,20,Guipúzcoa,33,Asturias,71
1999,20,Guipúzcoa,34,Palencia,47
1999,20,Guipúzcoa,35,Las Palmas,80
1999,20,Guipúzcoa,36,Pontevedra,85
1999,20,Guipúzcoa,37,Salamanca,105
1999,20,Guipúzcoa,38,Santa Cruz de Tenerife,65
1999,20,Guipúzcoa,39,Cantabria,209
1999,20,Guipúzcoa,40,Segovia,28
1999,20,Guipúzcoa,41,Sevilla,39
1999,20,Guipúzcoa,42,Soria,25
1999,20,Guipúzcoa,43,Tarragona,35
1999,20,Guipúzcoa,44,Teruel,6
1999,20,Guipúzcoa,45,Toledo,25
1999,20,Guipúzcoa,46,Valencia,80
1999,20,Guipúzcoa,47,Valladolid,84
1999,20,Guipúzcoa,48,Vizcaya,650
1999,20,Guipúzcoa,49,Zamora,58
1999,20,Guipúzcoa,50,Zaragoza,96
1999,20,Guipúzcoa,51,Ceuta,12
1999,20,Guipúzcoa,52,Melilla,15
1999,21,Huelva,01,Álava,6
1999,21,Huelva,02,Albacete,10
1999,21,Huelva,03,Alicante,50
1999,21,Huelva,04,Almería,23
1999,21,Huelva,05,Ávila,4
1999,21,Huelva,06,Badajoz,186
1999,21,Huelva,07,Baleares,305
1999,21,Huelva,08,Barcelona,235
1999,21,Huelva,09,Burgos,7
1999,21,Huelva,10,Cáceres,41
1999,21,Huelva,11,Cádiz,217
1999,21,Huelva,12,Castellón,16
1999,21,Huelva,13,Ciudad Real,23
1999,21,Huelva,14,Córdoba,121
1999,21,Huelva,15,A Coruña,8
1999,21,Huelva,16,Cuenca,6
1999,21,Huelva,17,Girona,64
1999,21,Huelva,18,Granada,68
1999,21,Huelva,19,Guadalajara,3
1999,21,Huelva,20,Guipúzcoa,11
1999,21,Huelva,22,Huesca,9
1999,21,Huelva,23,Jaén,45
1999,21,Huelva,24,León,12
1999,21,Huelva,25,Lleida,28
1999,21,Huelva,26,La Rioja,7
1999,21,Huelva,27,Lugo,1
1999,21,Huelva,28,Madrid,276
1999,21,Huelva,29,Málaga,144
1999,21,Huelva,30,Murcia,67
1999,21,Huelva,31,Navarra,23
1999,21,Huelva,32,Ourense,2
1999,21,Huelva,33,Asturias,21
1999,21,Huelva,34,Palencia,3
1999,21,Huelva,35,Las Palmas,160
1999,21,Huelva,36,Pontevedra,25
1999,21,Huelva,37,Salamanca,20
1999,21,Huelva,38,Santa Cruz de Tenerife,62
1999,21,Huelva,39,Cantabria,22
1999,21,Huelva,40,Segovia,6
1999,21,Huelva,41,Sevilla,1329
1999,21,Huelva,42,Soria,2
1999,21,Huelva,43,Tarragona,32
1999,21,Huelva,44,Teruel,8
1999,21,Huelva,45,Toledo,27
1999,21,Huelva,46,Valencia,42
1999,21,Huelva,47,Valladolid,5
1999,21,Huelva,48,Vizcaya,22
1999,21,Huelva,50,Zaragoza,19
1999,21,Huelva,51,Ceuta,32
1999,21,Huelva,52,Melilla,24
1999,22,Huesca,01,Álava,4
1999,22,Huesca,02,Albacete,9
1999,22,Huesca,03,Alicante,26
1999,22,Huesca,04,Almería,11
1999,22,Huesca,05,Ávila,1
1999,22,Huesca,06,Badajoz,8
1999,22,Huesca,07,Baleares,61
1999,22,Huesca,08,Barcelona,429
1999,22,Huesca,09,Burgos,15
1999,22,Huesca,10,Cáceres,10
1999,22,Huesca,11,Cádiz,10
1999,22,Huesca,12,Castellón,35
1999,22,Huesca,13,Ciudad Real,15
1999,22,Huesca,14,Córdoba,16
1999,22,Huesca,15,A Coruña,20
1999,22,Huesca,16,Cuenca,2
1999,22,Huesca,17,Girona,64
1999,22,Huesca,18,Granada,14
1999,22,Huesca,19,Guadalajara,4
1999,22,Huesca,20,Guipúzcoa,35
1999,22,Huesca,21,Huelva,12
1999,22,Huesca,23,Jaén,10
1999,22,Huesca,24,León,12
1999,22,Huesca,25,Lleida,360
1999,22,Huesca,26,La Rioja,31
1999,22,Huesca,28,Madrid,162
1999,22,Huesca,29,Málaga,33
1999,22,Huesca,30,Murcia,30
1999,22,Huesca,31,Navarra,116
1999,22,Huesca,32,Ourense,10
1999,22,Huesca,33,Asturias,13
1999,22,Huesca,34,Palencia,2
1999,22,Huesca,35,Las Palmas,29
1999,22,Huesca,36,Pontevedra,5
1999,22,Huesca,37,Salamanca,4
1999,22,Huesca,38,Santa Cruz de Tenerife,34
1999,22,Huesca,39,Cantabria,20
1999,22,Huesca,40,Segovia,11
1999,22,Huesca,41,Sevilla,27
1999,22,Huesca,42,Soria,18
1999,22,Huesca,43,Tarragona,72
1999,22,Huesca,44,Teruel,32
1999,22,Huesca,45,Toledo,27
1999,22,Huesca,46,Valencia,93
1999,22,Huesca,47,Valladolid,7
1999,22,Huesca,48,Vizcaya,41
1999,22,Huesca,49,Zamora,11
1999,22,Huesca,50,Zaragoza,570
1999,22,Huesca,51,Ceuta,10
1999,22,Huesca,52,Melilla,9
1999,23,Jaén,01,Álava,15
1999,23,Jaén,02,Albacete,95
1999,23,Jaén,03,Alicante,472
1999,23,Jaén,04,Almería,282
1999,23,Jaén,05,Ávila,6
1999,23,Jaén,06,Badajoz,30
1999,23,Jaén,07,Baleares,676
1999,23,Jaén,08,Barcelona,490
1999,23,Jaén,09,Burgos,12
1999,23,Jaén,10,Cáceres,57
1999,23,Jaén,11,Cádiz,131
1999,23,Jaén,12,Castellón,143
1999,23,Jaén,13,Ciudad Real,164
1999,23,Jaén,14,Córdoba,362
1999,23,Jaén,15,A Coruña,16
1999,23,Jaén,16,Cuenca,18
1999,23,Jaén,17,Girona,197
1999,23,Jaén,18,Granada,783
1999,23,Jaén,19,Guadalajara,35
1999,23,Jaén,20,Guipúzcoa,24
1999,23,Jaén,21,Huelva,70
1999,23,Jaén,22,Huesca,11
1999,23,Jaén,24,León,14
1999,23,Jaén,25,Lleida,41
1999,23,Jaén,26,La Rioja,44
1999,23,Jaén,27,Lugo,3
1999,23,Jaén,28,Madrid,781
1999,23,Jaén,29,Málaga,476
1999,23,Jaén,30,Murcia,381
1999,23,Jaén,31,Navarra,88
1999,23,Jaén,32,Ourense,7
1999,23,Jaén,33,Asturias,20
1999,23,Jaén,34,Palencia,6
1999,23,Jaén,35,Las Palmas,113
1999,23,Jaén,36,Pontevedra,4
1999,23,Jaén,37,Salamanca,16
1999,23,Jaén,38,Santa Cruz de Tenerife,55
1999,23,Jaén,39,Cantabria,14
1999,23,Jaén,40,Segovia,6
1999,23,Jaén,41,Sevilla,288
1999,23,Jaén,42,Soria,7
1999,23,Jaén,43,Tarragona,191
1999,23,Jaén,44,Teruel,23
1999,23,Jaén,45,Toledo,86
1999,23,Jaén,46,Valencia,271
1999,23,Jaén,47,Valladolid,6
1999,23,Jaén,48,Vizcaya,26
1999,23,Jaén,49,Zamora,1
1999,23,Jaén,50,Zaragoza,29
1999,23,Jaén,51,Ceuta,66
1999,23,Jaén,52,Melilla,45
1999,24,León,01,Álava,66
1999,24,León,02,Albacete,17
1999,24,León,03,Alicante,359
1999,24,León,04,Almería,24
1999,24,León,05,Ávila,28
1999,24,León,06,Badajoz,47
1999,24,León,07,Baleares,229
1999,24,León,08,Barcelona,360
1999,24,León,09,Burgos,110
1999,24,León,10,Cáceres,41
1999,24,León,11,Cádiz,12
1999,24,León,12,Castellón,56
1999,24,León,13,Ciudad Real,23
1999,24,León,14,Córdoba,21
1999,24,León,15,A Coruña,264
1999,24,León,16,Cuenca,5
1999,24,León,17,Girona,35
1999,24,León,18,Granada,34
1999,24,León,19,Guadalajara,31
1999,24,León,20,Guipúzcoa,55
1999,24,León,21,Huelva,26
1999,24,León,22,Huesca,13
1999,24,León,23,Jaén,14
1999,24,León,25,Lleida,16
1999,24,León,26,La Rioja,54
1999,24,León,27,Lugo,105
1999,24,León,28,Madrid,1020
1999,24,León,29,Málaga,91
1999,24,León,30,Murcia,78
1999,24,León,31,Navarra,84
1999,24,León,32,Ourense,159
1999,24,León,33,Asturias,944
1999,24,León,34,Palencia,116
1999,24,León,35,Las Palmas,210
1999,24,León,36,Pontevedra,108
1999,24,León,37,Salamanca,95
1999,24,León,38,Santa Cruz de Tenerife,133
1999,24,León,39,Cantabria,126
1999,24,León,40,Segovia,23
1999,24,León,41,Sevilla,46
1999,24,León,42,Soria,13
1999,24,León,43,Tarragona,42
1999,24,León,44,Teruel,4
1999,24,León,45,Toledo,31
1999,24,León,46,Valencia,119
1999,24,León,47,Valladolid,342
1999,24,León,48,Vizcaya,158
1999,24,León,49,Zamora,194
1999,24,León,50,Zaragoza,63
1999,24,León,51,Ceuta,17
1999,24,León,52,Melilla,24
1999,25,Lleida,01,Álava,7
1999,25,Lleida,02,Albacete,8
1999,25,Lleida,03,Alicante,75
1999,25,Lleida,04,Almería,58
1999,25,Lleida,05,Ávila,7
1999,25,Lleida,06,Badajoz,15
1999,25,Lleida,07,Baleares,115
1999,25,Lleida,08,Barcelona,1610
1999,25,Lleida,09,Burgos,16
1999,25,Lleida,10,Cáceres,28
1999,25,Lleida,11,Cádiz,41
1999,25,Lleida,12,Castellón,59
1999,25,Lleida,13,Ciudad Real,15
1999,25,Lleida,14,Córdoba,44
1999,25,Lleida,15,A Coruña,32
1999,25,Lleida,16,Cuenca,9
1999,25,Lleida,17,Girona,204
1999,25,Lleida,18,Granada,29
1999,25,Lleida,19,Guadalajara,17
1999,25,Lleida,20,Guipúzcoa,35
1999,25,Lleida,21,Huelva,27
1999,25,Lleida,22,Huesca,329
1999,25,Lleida,23,Jaén,33
1999,25,Lleida,24,León,32
1999,25,Lleida,26,La Rioja,20
1999,25,Lleida,27,Lugo,4
1999,25,Lleida,28,Madrid,159
1999,25,Lleida,29,Málaga,48
1999,25,Lleida,30,Murcia,53
1999,25,Lleida,31,Navarra,43
1999,25,Lleida,32,Ourense,29
1999,25,Lleida,33,Asturias,14
1999,25,Lleida,34,Palencia,9
1999,25,Lleida,35,Las Palmas,24
1999,25,Lleida,36,Pontevedra,44
1999,25,Lleida,37,Salamanca,19
1999,25,Lleida,38,Santa Cruz de Tenerife,21
1999,25,Lleida,39,Cantabria,27
1999,25,Lleida,40,Segovia,6
1999,25,Lleida,41,Sevilla,50
1999,25,Lleida,42,Soria,11
1999,25,Lleida,43,Tarragona,473
1999,25,Lleida,44,Teruel,18
1999,25,Lleida,45,Toledo,20
1999,25,Lleida,46,Valencia,105
1999,25,Lleida,47,Valladolid,23
1999,25,Lleida,48,Vizcaya,17
1999,25,Lleida,49,Zamora,2
1999,25,Lleida,50,Zaragoza,119
1999,25,Lleida,51,Ceuta,9
1999,25,Lleida,52,Melilla,10
1999,26,La Rioja,01,Álava,299
1999,26,La Rioja,02,Albacete,23
1999,26,La Rioja,03,Alicante,83
1999,26,La Rioja,04,Almería,13
1999,26,La Rioja,05,Ávila,2
1999,26,La Rioja,06,Badajoz,20
1999,26,La Rioja,07,Baleares,43
1999,26,La Rioja,08,Barcelona,129
1999,26,La Rioja,09,Burgos,88
1999,26,La Rioja,10,Cáceres,14
1999,26,La Rioja,11,Cádiz,19
1999,26,La Rioja,12,Castellón,31
1999,26,La Rioja,13,Ciudad Real,14
1999,26,La Rioja,14,Córdoba,12
1999,26,La Rioja,15,A Coruña,15
1999,26,La Rioja,16,Cuenca,4
1999,26,La Rioja,17,Girona,12
1999,26,La Rioja,18,Granada,15
1999,26,La Rioja,19,Guadalajara,8
1999,26,La Rioja,20,Guipúzcoa,162
1999,26,La Rioja,21,Huelva,10
1999,26,La Rioja,22,Huesca,28
1999,26,La Rioja,23,Jaén,27
1999,26,La Rioja,24,León,36
1999,26,La Rioja,25,Lleida,13
1999,26,La Rioja,27,Lugo,9
1999,26,La Rioja,28,Madrid,269
1999,26,La Rioja,29,Málaga,43
1999,26,La Rioja,30,Murcia,29
1999,26,La Rioja,31,Navarra,536
1999,26,La Rioja,32,Ourense,9
1999,26,La Rioja,33,Asturias,31
1999,26,La Rioja,34,Palencia,17
1999,26,La Rioja,35,Las Palmas,17
1999,26,La Rioja,36,Pontevedra,8
1999,26,La Rioja,37,Salamanca,28
1999,26,La Rioja,38,Santa Cruz de Tenerife,28
1999,26,La Rioja,39,Cantabria,63
1999,26,La Rioja,40,Segovia,2
1999,26,La Rioja,41,Sevilla,31
1999,26,La Rioja,42,Soria,41
1999,26,La Rioja,43,Tarragona,9
1999,26,La Rioja,44,Teruel,4
1999,26,La Rioja,45,Toledo,4
1999,26,La Rioja,46,Valencia,72
1999,26,La Rioja,47,Valladolid,26
1999,26,La Rioja,48,Vizcaya,292
1999,26,La Rioja,49,Zamora,9
1999,26,La Rioja,50,Zaragoza,245
1999,26,La Rioja,52,Melilla,3
1999,27,Lugo,01,Álava,4
1999,27,Lugo,02,Albacete,3
1999,27,Lugo,03,Alicante,30
1999,27,Lugo,04,Almería,5
1999,27,Lugo,05,Ávila,5
1999,27,Lugo,06,Badajoz,5
1999,27,Lugo,07,Baleares,44
1999,27,Lugo,08,Barcelona,246
1999,27,Lugo,09,Burgos,8
1999,27,Lugo,10,Cáceres,6
1999,27,Lugo,11,Cádiz,26
