fecha_buena,Afganistán,Albania,Alemania,Andorra,Angola,Antigua y Barbuda,Arabia Saudí,Argelia,Argentina,Armenia,Australia,Austria,Azerbaiyán,Bahrein,Bangladesh,Barbados,Bélgica,Belice,Benín,Bielorrusia,Bolivia,Bosnia-Herzegovina,Botsuana,Brasil,Brunei,Bulgaria,Burkina Faso,Burundi,Bután,Camboya,Camerún,Canadá,Chad,Chile,China,Chipre,Ciudad del Vaticano,Colombia,Comoras,Congo (Brazzaville),Congo (Kinshasa),Corea del Sur,Costa Rica,Croacia,Cuba,Dinamarca,Dominica,Ecuador,Egipto,El Salvador,Emiratos Árabes Unidos,Eritrea,Eslovaquia,Eslovenia,España,Estados Unidos,Estonia,Esuatini,Etiopía,Filipinas,Finlandia,Fiyi,Francia,Gabón,Gambia,Georgia,Ghana,Granada,Grecia,Guatemala,Guinea,Guinea-Bisáu,Guinea Ecuatorial,Guyana,Haití,Honduras,Hungría,India,Indonesia,Irak,Irán,Irlanda,Islandia,Israel,Italia,Jamaica,Japón,Jordania,Kazajistán,Kenia,Kirguistán,Kosovo,Kuwait,Lesotho,Letonia,Líbano,Liberia,Libia,Liechtenstein,Lituania,Luxemburgo,Macedonia del Norte,Madagascar,Malasia,Malaui,Maldivas,Mali,Malta,Marruecos,Mauricio,Mauritania,México,Moldavia,Mónaco,Mongolia,Montenegro,Mozambique,Namibia,Nepal,Nicaragua,Níger,Nigeria,Noruega,Nueva Zelanda,Omán,Países Bajos,Pakistán,Panamá,Papúa Nueva Guinea,Paraguay,Perú,Polonia,Portugal,Qatar,Reino Unido,República Centroafricana,República Checa,República Dominicana,Ruanda,Rumanía,Rusia,Sahara Occidental,San Cristóbal y Nieves,San Marino,San Vicente y las Granadinas,Santa Lucía,Santo Tomé y Príncipe,Senegal,Serbia,Seychelles,Sierra Leona,Singapur,Somalia,Sri Lanka,Sudáfrica,Sudán,Sudán del Sur,Suecia,Suiza,Surinam,Tailandia,Taiwán,Tanzania,Tayikistán,Timor Oriental,Togo,Trinidad y Tobago,Túnez,Turquía,Ucrania,Uganda,Uruguay,Uzbekistán,Venezuela,Vietnam,Yemen,Yibuti,Zambia,Zimbabue
2020-07-14,194,90,302,1,22,1,2956,477,3355,458,229,86,534,537,3059,1,103,1,26,181,1332,194,12,36891,0,220,5,11,1,3,37,332,2,2639,44,3,0,5058,1,67,100,44,428,79,5,25,0,904,950,285,425,2,20,17,641,62211,3,54,303,1382,6,1,510,40,0,6,431,0,42,869,81,7,0,3,42,525,8,27681,1764,2437,2355,19,0,1448,198,2,340,4,1779,363,452,202,704,24,6,78,15,54,0,4,65,155,267,8,97,43,11,0,213,0,71,6211,224,0,5,54,33,46,128,43,1,547,8,1,1510,65,2611,1115,0,82,3513,292,376,513,722,41,94,1125,35,566,6510,0,0,0,1,0,1,99,323,3,11,213,9,83,11777,60,18,308,92,24,4,0,0,47,0,6,0,14,1014,758,10,5,464,331,1,31,14,0,40
2020-07-15,200,92,313,1,27,1,2904,489,3445,455,251,92,537,518,3065,1,107,1,26,174,1319,220,12,36227,0,219,5,11,1,4,37,337,2,2589,42,2,0,5219,1,57,104,46,450,90,6,27,0,1012,934,297,400,2,18,16,712,63458,2,50,201,1213,4,1,642,36,0,6,373,0,41,952,83,7,0,4,49,580,8,28794,1716,2346,2312,20,0,1519,194,2,416,5,2018,389,491,193,696,24,5,85,19,46,0,4,67,161,290,8,107,45,11,0,213,0,68,6090,224,0,5,47,37,52,108,43,0,573,9,1,1577,73,2438,1142,0,92,3549,290,367,490,708,36,94,1155,34,579,6493,0,0,0,1,0,2,102,323,1,12,226,8,82,12341,63,19,274,93,25,5,0,0,47,0,6,0,14,1000,760,9,5,498,346,2,30,14,0,29
2020-07-16,166,95,350,3,30,0,2844,507,3441,459,266,94,529,508,2976,1,147,1,25,173,1435,228,30,36625,0,210,5,16,1,4,177,355,2,2497,48,3,0,5605,2,77,50,48,437,89,5,30,0,1021,931,302,365,3,14,17,828,65459,1,48,215,1359,3,0,535,36,2,5,380,0,38,897,68,16,0,4,66,640,8,30004,1562,2362,2372,19,0,1605,196,2,413,5,1735,385,449,181,690,17,4,84,16,44,0,6,81,150,330,8,110,49,10,0,209,0,76,5965,228,0,5,38,42,60,116,43,1,587,7,1,1550,80,2045,1165,0,101,3591,300,355,481,709,25,99,1136,38,602,6482,0,0,0,1,0,2,100,339,2,11,243,10,76,12269,53,21,265,101,30,5,0,0,47,0,6,0,14,987,765,7,7,500,355,2,28,5,0,68
2020-07-17,148,90,388,4,26,0,2766,529,3606,443,270,104,521,491,2988,1,163,0,45,168,1505,215,30,35072,0,211,4,17,1,4,177,368,2,2452,59,3,0,5909,2,86,49,48,446,86,4,32,0,1061,891,295,339,3,14,18,907,65997,1,52,240,1441,3,0,561,53,2,5,391,0,33,884,66,12,0,4,51,670,10,31167,1540,2244,2389,20,0,1599,190,2,437,5,1750,373,456,166,663,18,3,88,17,52,0,7,90,144,332,8,105,42,9,0,200,0,72,6018,224,0,9,135,42,59,114,43,0,590,7,1,1511,90,2224,1164,1,103,3699,313,343,467,732,19,106,1171,33,632,6448,0,0,0,1,0,2,95,340,1,11,263,10,35,12415,46,24,254,99,31,5,0,0,47,0,8,0,14,976,764,7,7,511,341,2,28,5,131,68
2020-07-18,134,91,388,4,32,0,2705,548,3574,439,286,113,516,505,2991,0,177,0,32,169,1563,206,30,33573,0,209,2,17,1,2,141,389,2,2402,50,3,0,6438,2,86,50,47,474,83,4,32,0,882,859,302,323,3,12,16,907,66498,1,60,249,1583,4,0,561,53,4,5,402,0,30,1349,64,15,0,5,52,744,12,32608,1552,2147,2356,20,1,1700,198,2,502,5,1493,432,2028,158,692,25,2,87,13,57,0,7,92,150,324,9,78,38,9,0,210,0,77,6235,227,0,8,130,43,76,112,43,1,589,7,1,1544,96,2089,1133,1,116,3827,318,310,454,733,28,106,1201,34,659,6395,0,0,0,1,0,2,94,346,1,12,267,9,27,12385,62,24,237,96,37,4,0,0,47,0,9,1,15,962,770,7,8,525,329,2,27,5,155,71
2020-07-19,146,91,402,4,28,0,2666,556,3798,415,298,108,497,497,2961,0,143,0,32,166,1628,209,18,33387,0,212,2,17,1,2,141,403,1,2270,55,2,0,6690,2,86,53,42,503,89,3,33,0,878,815,310,295,3,11,15,907,66903,1,63,278,1600,6,0,561,53,4,6,450,0,29,1332,58,15,0,6,47,821,14,34279,1546,2146,2355,19,1,1660,196,5,515,6,1941,464,2289,146,616,18,3,75,12,62,0,9,97,149,312,9,78,34,9,0,213,0,74,6353,228,0,8,138,48,66,122,43,1,586,7,1,1521,103,1923,1119,1,110,3895,316,303,436,743,28,110,1189,35,703,6325,0,0,0,1,0,2,96,362,1,11,279,9,15,12584,106,26,238,101,41,5,0,0,47,0,8,1,16,950,776,6,10,536,347,2,20,6,155,89
2020-07-20,153,86,449,4,32,0,2605,572,3930,404,311,114,474,494,2937,0,198,0,32,157,1677,214,18,33383,0,217,4,8,1,1,141,422,1,2196,72,2,0,7104,2,118,53,43,500,85,3,33,0,880,772,318,285,3,11,15,1269,67217,1,62,349,1699,6,0,626,58,7,6,492,0,27,1328,64,15,0,5,47,862,13,35512,1605,2137,2364,18,1,1624,199,7,512,6,1673,497,2243,135,608,16,3,69,12,67,0,10,98,150,296,11,80,34,9,0,232,0,68,6423,239,0,6,129,41,69,128,43,1,582,7,1,1460,119,1785,1036,1,110,3937,313,279,432,750,32,123,1207,36,742,6238,0,0,0,2,0,2,107,373,1,10,250,8,12,12262,97,9,232,98,43,4,0,0,46,0,9,1,11,939,783,6,11,508,375,2,17,6,204,97
2020-07-21,125,89,466,3,34,0,2575,580,4173,395,344,115,447,463,2922,0,211,0,32,154,1641,258,18,33261,0,230,4,8,1,5,193,446,1,2170,69,2,0,7306,2,118,57,47,476,85,2,35,0,950,735,326,275,3,16,17,1368,66805,1,66,443,1888,7,0,710,58,7,7,572,0,24,1337,65,16,0,4,53,891,13,36700,1614,2200,2379,19,1,1669,201,7,575,-12,1663,482,2401,132,609,15,3,76,12,75,0,11,96,154,315,12,78,35,8,0,235,0,67,6396,248,0,4,156,38,72,133,42,2,598,7,1,1474,135,1666,1008,2,106,4031,332,264,414,637,29,140,1213,34,793,6179,0,0,0,2,0,2,106,375,1,11,258,8,9,11929,82,9,220,104,47,4,0,0,46,0,8,1,12,930,789,5,14,542,395,4,16,7,213,108
2020-07-22,105,87,484,4,34,0,2526,586,4393,384,356,111,423,440,2809,0,251,1,45,154,1702,243,18,37252,0,244,4,8,1,5,193,442,1,2171,94,2,0,7608,2,90,66,47,482,82,3,37,0,990,700,333,269,3,19,18,1437,67317,1,64,478,1917,9,0,720,67,12,10,606,0,24,1294,67,16,0,5,48,867,15,38563,1665,2285,2407,19,1,1700,218,8,566,-12,1424,508,2385,150,615,15,3,80,8,84,0,10,105,145,365,14,98,39,9,1,243,0,66,6377,251,0,4,169,32,63,131,42,3,584,7,1,1471,143,1611,952,3,115,4114,349,246,413,640,30,156,1196,36,848,6099,0,0,0,2,0,1,107,385,1,9,267,11,12,11986,101,8,219,105,48,4,1,0,46,0,9,1,11,923,788,5,15,543,391,4,16,6,241,135
2020-07-23,123,88,490,2,35,0,2451,590,4749,372,337,118,402,416,2827,0,230,1,33,152,1585,254,10,39332,0,244,5,6,1,4,52,465,4,2152,103,2,0,7595,2,70,74,44,512,85,4,38,0,969,663,346,266,1,20,19,1616,66094,2,67,494,1875,11,0,795,67,13,11,507,0,24,1322,64,7,0,5,36,862,14,40611,1713,2297,2425,18,1,1703,229,8,658,-11,1656,561,2678,157,601,15,3,94,7,95,0,8,95,149,327,15,84,32,8,1,246,0,58,6667,263,1,4,183,28,70,128,42,3,585,10,1,1439,153,1784,921,3,110,4216,361,231,395,659,31,170,1267,34,896,6015,0,0,0,2,0,1,112,389,0,11,282,9,9,11976,101,10,212,101,47,6,1,0,46,0,11,1,11,920,790,4,16,560,394,4,15,5,271,109
2020-07-24,107,95,511,2,35,1,2417,602,4888,373,358,111,382,426,2757,1,243,1,13,152,1479,266,23,42434,0,240,4,5,1,4,79,508,4,2124,114,2,0,7343,2,58,74,54,529,83,4,38,0,944,657,369,261,1,22,19,1738,66402,1,65,556,1920,11,0,836,96,20,13,641,0,24,1353,62,4,0,5,41,831,15,42563,1755,2363,2440,16,1,1717,232,9,683,-9,1646,601,2592,173,629,7,3,101,7,103,0,11,92,144,325,15,93,37,5,2,301,0,58,6712,284,1,0,100,27,77,133,42,3,584,10,1,1371,165,1424,941,2,110,4346,376,231,391,671,29,191,1281,35,942,5928,0,0,0,2,0,17,125,392,0,11,275,9,10,12057,111,10,207,110,52,6,1,0,45,0,10,1,13,922,815,5,18,536,439,5,14,5,149,125
2020-07-25,105,90,550,2,33,1,2365,602,5116,362,372,109,357,392,2730,1,289,1,13,150,1449,229,23,45665,0,239,6,7,1,8,79,514,4,2107,138,2,0,7156,2,58,68,58,578,77,5,38,0,951,630,388,264,2,24,18,1738,66794,2,59,586,1873,10,0,837,96,26,14,684,0,26,921,62,1,0,5,35,806,16,43979,1772,2479,2462,17,1,1616,235,9,677,-9,1860,556,1074,186,629,9,2,115,10,108,0,12,101,130,288,17,92,46,4,2,376,0,48,6589,291,1,0,96,26,69,140,42,3,553,12,0,1336,168,1374,943,3,100,3780,411,224,390,663,16,194,1340,30,998,5874,0,0,0,2,0,17,126,336,1,10,319,10,10,11903,100,10,198,116,54,5,1,0,45,0,11,1,14,922,855,6,19,538,492,5,13,5,193,137
2020-07-26,97,96,562,2,32,1,2289,610,5110,349,409,117,361,387,2704,1,331,1,24,148,1407,204,23,45815,0,242,5,7,1,8,79,517,4,2123,152,3,0,7385,3,58,61,58,588,73,7,41,0,954,612,398,284,2,29,19,1738,65809,2,59,638,1856,8,0,837,96,26,15,757,0,27,911,66,1,0,5,37,777,15,45344,1751,2500,2483,17,1,1667,241,7,729,-7,1612,607,810,200,653,21,4,127,10,115,0,11,95,133,321,17,105,48,5,3,435,0,43,6613,293,1,0,87,25,75,136,42,5,553,13,0,1335,189,1147,975,7,103,3196,423,218,380,666,16,197,1436,34,1049,5823,0,0,0,1,0,17,124,405,1,10,351,8,8,11586,56,9,188,117,59,6,1,0,45,0,13,1,11,923,883,7,20,540,510,5,11,6,214,129
2020-07-27,105,101,541,3,29,1,2226,612,5235,344,411,116,365,364,2682,1,333,1,24,148,1456,288,31,46247,0,242,5,8,1,8,136,505,5,2128,166,3,0,7585,3,50,57,55,615,73,12,44,0,934,583,404,283,2,29,19,1992,65094,2,70,620,1877,8,0,904,108,31,14,742,0,31,896,66,1,0,7,41,733,16,46391,1727,2556,2486,18,2,1712,237,6,777,-7,1597,601,879,219,659,21,4,140,9,121,0,10,97,138,362,15,96,53,5,3,475,0,41,6585,291,1,0,101,28,71,130,42,4,565,14,0,1237,183,1170,1002,6,114,4577,431,218,366,681,7,203,1457,36,1109,5781,0,0,0,0,0,17,117,413,1,10,400,9,11,11272,62,13,179,120,58,7,2,0,45,0,13,2,11,921,904,8,20,580,522,7,10,6,175,142
2020-07-28,108,101,570,3,32,1,2144,620,5320,339,384,121,374,372,2668,1,343,1,24,145,1424,283,31,46220,0,231,6,7,1,4,94,485,5,2160,183,4,0,8050,2,50,48,53,648,72,15,44,0,866,553,409,293,2,26,18,2059,65285,2,73,590,1844,8,0,924,108,31,14,774,0,33,889,68,0,0,8,34,731,16,48370,1740,2596,2492,18,3,1750,248,6,808,10,1577,630,799,230,674,21,4,149,10,133,0,11,93,129,365,18,95,66,6,4,521,0,38,6635,297,1,1,81,26,79,153,33,3,572,14,1,1145,191,1114,1010,5,122,4703,446,216,350,696,5,211,1413,39,1131,5717,0,0,0,0,0,17,117,416,1,8,395,11,11,11138,72,13,188,124,54,6,2,0,44,0,15,2,11,926,939,9,17,545,542,6,11,6,231,142
2020-07-29,106,107,610,4,38,2,2062,622,5299,321,428,132,370,382,2706,1,387,1,16,142,1343,287,40,46393,0,224,6,8,1,4,105,510,5,2168,187,6,0,8232,6,50,44,47,634,66,18,45,0,848,516,409,312,2,27,16,2156,65266,2,88,612,1888,7,0,782,109,26,12,781,0,37,924,62,0,0,7,30,692,14,49024,1812,2634,2499,18,3,1745,249,6,892,10,1787,617,802,223,674,31,4,157,9,149,0,13,97,137,308,18,62,66,4,6,607,0,35,6596,307,1,1,78,27,83,168,33,1,552,16,1,1003,203,1014,1052,5,124,4876,465,209,326,730,4,218,1448,39,1153,5660,0,0,0,0,0,17,120,409,1,10,398,7,8,10882,37,16,188,131,62,5,2,0,44,0,13,2,13,932,969,9,17,601,571,7,10,7,238,121
2020-07-30,88,104,665,5,37,2,1975,621,5335,291,473,122,369,394,2683,1,451,0,16,140,1426,283,30,46090,0,224,5,6,1,5,105,468,3,2111,206,6,0,8521,5,50,41,47,594,62,19,53,0,889,478,408,319,3,25,15,2181,65171,3,79,669,2141,7,0,829,109,33,11,781,0,42,948,62,4,0,7,31,646,15,49520,1811,2720,2499,29,4,1722,260,6,1004,9,1513,616,568,234,665,35,4,153,9,161,0,15,95,135,338,18,79,86,4,19,714,0,33,6495,320,1,0,64,32,76,187,33,1,534,18,1,930,230,1000,1053,5,156,4227,493,213,317,740,2,224,1471,41,1188,5610,0,0,0,0,0,17,120,396,1,9,387,6,9,10588,37,12,200,146,53,4,2,0,44,0,11,3,15,939,1019,10,15,612,607,14,10,7,252,138
2020-07-31,99,101,682,4,38,1,1876,605,5397,277,476,131,367,361,2715,0,507,0,16,137,1476,301,17,45588,0,224,4,6,1,5,78,452,3,2052,208,10,0,8852,5,23,43,35,593,61,20,55,0,901,429,406,322,3,25,15,2300,64225,5,82,691,2416,7,0,1057,53,40,9,635,0,49,929,63,4,250,9,23,636,15,51281,1851,2843,2526,31,6,1642,278,7,1050,7,1449,624,651,203,619,35,4,164,7,171,0,13,91,137,304,16,89,88,5,20,784,0,28,6622,321,1,0,58,39,73,200,33,1,516,21,1,767,250,917,1038,6,159,4504,521,197,294,756,2,213,1510,42,1213,5566,0,0,0,0,0,2,116,386,1,8,404,6,7,10170,49,9,199,154,49,4,1,0,44,0,15,4,16,946,1033,9,14,664,616,20,8,6,301,125
2020-08-01,96,108,675,4,35,1,1786,598,5458,264,499,125,361,349,2669,2,525,1,16,135,1502,301,17,44766,0,218,8,5,1,2,78,436,3,2009,207,10,0,9341,7,23,40,31,512,62,22,55,0,885,390,404,314,2,28,15,2300,63089,6,81,679,2831,8,0,1057,78,32,8,738,0,60,927,54,4,250,10,24,607,15,52155,1807,2733,2559,34,7,1649,281,7,1160,8,1235,674,596,170,591,40,5,164,5,163,0,13,86,137,344,14,105,100,5,23,767,0,24,7022,326,1,1,64,42,77,229,33,2,509,20,1,614,291,742,1074,7,165,4504,532,194,268,756,2,212,1503,41,1205,5508,0,0,0,0,0,2,105,433,0,8,375,5,6,9870,50,13,223,159,54,4,2,0,43,0,15,4,16,957,1042,10,15,690,645,25,8,6,271,175
2020-08-02,79,108,650,4,38,1,1699,587,5628,248,483,119,342,344,2470,3,546,1,5,134,1532,361,17,44941,0,218,8,5,1,2,78,426,3,1992,202,13,0,9811,5,23,41,31,535,58,22,52,0,791,346,403,298,2,24,14,2300,62036,6,81,677,3248,9,0,1057,78,32,7,578,0,67,893,44,4,250,15,22,560,14,52583,1811,2731,2609,40,9,1551,279,7,1224,6,1363,636,558,237,591,30,3,162,6,167,0,15,83,138,319,15,84,123,4,23,751,0,22,6933,333,1,1,66,40,74,246,33,2,473,22,2,451,304,941,1022,7,171,7556,547,186,257,756,2,211,1334,34,1198,5458,0,0,0,0,0,2,95,352,0,9,351,6,6,9436,50,24,222,163,59,4,2,0,43,0,13,5,16,965,1071,10,13,686,678,29,8,16,267,201
2020-08-03,69,106,714,4,47,1,1594,571,5618,245,490,118,320,336,2268,3,555,1,5,131,1524,281,9,43992,0,220,7,2,1,2,21,357,2,1939,188,14,0,10107,5,49,41,31,509,59,20,66,0,840,308,401,284,2,25,13,2610,60458,7,75,677,3470,10,0,692,65,25,6,598,0,73,890,44,4,250,12,24,579,14,53667,1833,2757,2633,45,9,1492,278,7,1280,6,1310,660,548,234,560,30,4,169,7,177,0,14,78,131,281,14,87,132,4,25,758,0,25,6903,333,1,1,58,39,80,285,33,3,421,29,1,300,337,882,1002,7,168,6198,581,181,246,792,2,213,1280,30,1158,5423,0,0,0,0,0,1,89,330,0,9,316,3,3,9190,45,18,236,163,59,3,2,0,43,0,15,5,16,976,1098,10,13,694,681,32,6,26,290,196
2020-08-04,59,108,732,5,49,1,1518,556,5740,238,552,115,293,316,2119,3,569,1,21,126,1576,299,9,45533,0,220,7,2,1,2,77,398,2,1880,174,16,0,9656,5,49,44,29,499,56,21,72,0,812,258,402,258,2,23,13,3172,59268,8,65,668,4131,11,0,1071,65,49,5,487,0,82,845,52,4,250,14,24,548,14,53798,1858,2770,2645,46,9,1415,276,9,1319,6,1241,660,528,232,518,32,4,148,6,172,0,16,77,127,256,8,93,134,3,26,833,0,24,6752,328,1,0,59,44,79,278,33,3,376,30,1,179,376,748,1029,7,168,6412,606,182,237,809,3,212,1372,25,1170,5386,0,0,0,0,0,1,90,317,0,10,307,1,3,8794,41,19,243,162,67,3,1,0,44,0,13,6,17,993,1121,10,12,764,695,32,8,26,256,201
2020-08-05,51,112,795,3,45,0,1462,547,5955,236,513,102,269,315,2069,3,546,5,19,123,1658,287,0,43830,0,223,7,1,1,2,66,382,2,1878,159,16,0,9951,1,49,46,33,517,55,20,82,0,810,217,409,241,2,25,13,3304,56701,10,51,647,4356,14,0,1071,62,68,6,562,0,91,843,56,11,250,16,24,593,14,54653,1777,2751,2653,52,9,1374,290,10,1329,6,1183,678,503,204,503,21,5,173,6,179,0,15,68,112,272,10,98,147,4,29,898,0,24,6807,325,1,0,56,47,79,302,33,3,383,34,1,245,408,693,995,13,171,6706,625,176,236,824,2,205,1354,20,1188,5348,0,0,0,1,0,1,82,306,2,8,389,2,4,8393,41,16,261,161,63,4,1,0,44,0,15,6,16,1027,1156,10,10,744,734,37,7,36,253,192
2020-08-06,51,117,786,3,53,0,1430,542,6117,232,481,106,241,305,2109,3,573,9,19,120,1598,279,0,43159,0,228,7,2,1,1,66,387,1,1876,139,17,0,10241,3,49,43,31,540,48,25,89,0,881,178,414,232,0,31,12,3489,55510,10,56,612,4298,16,0,1263,62,76,7,643,0,103,788,60,7,250,20,24,618,16,56047,1774,2763,2655,49,9,1360,292,13,1289,6,1121,643,491,226,502,20,7,191,6,206,0,16,65,112,254,11,90,137,4,19,912,0,21,6644,326,1,0,66,45,86,315,33,3,365,37,1,222,459,637,1032,14,167,7818,641,170,233,841,2,194,1232,17,1186,5313,0,0,0,1,0,1,87,303,2,8,392,2,4,8002,41,18,272,155,70,4,1,0,43,0,15,7,18,1053,1174,11,11,721,774,34,6,36,230,178
2020-08-07,49,125,828,4,56,0,1413,537,6339,205,488,101,214,332,2120,4,576,9,19,115,1586,259,0,42851,0,217,7,2,1,1,66,375,1,1880,132,15,0,10242,3,62,41,32,609,47,32,103,0,945,153,416,222,1,33,11,3691,54235,10,55,560,4200,17,0,1430,82,85,6,657,0,113,783,67,7,0,18,25,622,17,56089,1836,2779,2623,58,10,1432,317,16,1361,6,1066,643,480,252,539,20,7,199,6,208,0,17,60,114,263,12,71,139,4,24,906,0,27,6396,322,1,0,68,50,96,349,33,3,362,44,1,273,504,620,1043,17,167,8055,662,183,241,843,5,212,1151,15,1198,5274,0,0,0,0,0,1,94,294,2,9,370,2,3,7470,36,18,289,148,79,5,1,0,42,0,12,8,17,1082,1231,14,9,721,799,33,10,36,218,183
2020-08-08,49,126,843,4,58,0,1398,535,6467,192,456,101,189,348,2179,2,571,13,19,113,1466,259,0,43505,0,215,5,1,1,1,112,375,1,1909,121,16,0,10098,2,66,50,33,659,46,36,103,0,1049,143,418,220,1,33,11,3691,53905,11,60,608,4093,18,0,1430,56,85,6,503,0,119,744,81,10,0,18,20,613,18,57470,1938,2955,2563,76,9,1444,324,17,1363,5,1191,639,467,252,536,6,7,213,6,220,0,20,54,123,236,12,63,136,4,27,999,0,27,5958,333,2,0,56,48,83,358,33,3,372,49,1,314,528,740,1038,14,174,8055,689,175,248,843,4,219,1052,13,1216,5239,0,0,0,0,0,1,103,283,2,10,345,2,4,7128,22,16,283,148,78,5,1,0,36,0,13,15,18,1108,1275,13,8,696,788,32,10,36,239,131
2020-08-09,49,127,867,4,68,0,1408,528,6369,194,440,104,161,354,2408,1,615,14,19,112,1407,199,0,43106,0,206,5,2,1,2,112,371,1,1904,115,13,0,9976,2,66,48,34,616,49,44,104,0,1175,144,425,218,1,36,10,3691,53813,10,66,587,3818,19,0,1434,56,105,7,570,0,137,757,88,10,0,13,24,608,23,58768,1992,2995,2468,79,7,1455,357,18,1381,6,969,626,457,153,543,3,7,233,4,231,0,20,50,112,223,12,61,125,4,33,1100,0,29,5890,328,2,0,51,46,94,377,33,2,391,53,0,346,565,632,1006,15,180,7025,700,172,263,895,4,222,1070,11,1226,5206,0,0,0,0,0,1,119,272,2,10,326,1,3,6911,31,6,288,150,77,5,0,0,36,0,14,14,19,1135,1287,14,10,753,800,31,10,26,248,104
2020-08-10,59,131,914,4,57,0,1408,534,6732,190,426,103,138,366,2629,1,615,17,19,112,1398,291,37,43879,0,193,8,2,1,2,112,440,1,1936,115,14,0,9968,2,17,51,34,639,51,54,129,0,1094,147,433,220,0,35,11,3704,54409,11,67,615,4330,19,0,2022,51,105,10,486,0,145,778,81,10,0,13,18,583,27,58990,1993,3102,2401,80,7,1470,371,18,1360,7,906,619,422,196,586,9,6,250,4,267,0,21,50,116,220,13,57,123,4,34,1124,0,25,6003,337,2,0,56,63,99,366,33,1,391,50,0,375,610,600,991,15,216,7148,706,179,277,877,4,212,1055,9,1220,5165,0,0,0,0,0,1,132,259,2,10,320,1,6,6677,31,6,292,156,85,4,0,0,41,0,13,14,22,1164,1290,15,10,748,864,28,14,15,233,96
2020-08-11,70,132,959,3,56,0,1430,529,6768,185,383,109,117,382,2783,2,623,17,12,108,1424,265,37,43958,0,187,8,2,1,4,71,390,1,1951,107,14,0,10782,2,28,46,37,667,60,56,140,0,1086,155,430,231,0,35,12,3400,52875,11,79,614,3849,20,0,1540,51,96,12,513,0,155,800,76,15,0,15,20,586,28,60198,1960,3182,2343,78,7,1485,403,18,1279,8,853,603,416,164,613,8,6,294,5,297,0,21,46,126,203,14,50,111,5,36,1140,0,26,6080,344,2,0,55,65,108,420,30,1,408,56,0,413,587,676,1006,14,238,7113,687,181,301,945,4,214,971,10,1217,5133,0,0,0,0,0,1,135,251,2,11,287,1,7,6399,36,5,304,164,83,4,1,0,41,0,12,15,22,1178,1306,16,12,671,929,28,10,14,212,85
2020-08-12,74,133,964,5,52,0,1459,521,6842,173,353,125,103,393,2832,2,641,18,11,104,1419,260,37,43673,0,168,9,2,1,4,78,381,1,1921,102,14,0,10972,2,28,41,39,663,71,57,140,0,1178,155,420,229,0,39,14,3431,53360,9,88,683,3967,19,0,2216,41,97,12,357,0,172,797,77,8,0,16,28,508,29,61729,1978,3269,2317,76,7,1462,416,20,1229,10,776,604,378,164,623,10,7,285,4,305,0,23,42,133,168,13,47,110,5,38,1171,0,25,6040,354,2,1,57,69,124,435,30,1,408,53,3,288,710,684,1021,19,280,6008,698,196,305,964,5,221,938,12,1232,5114,0,0,0,0,0,1,150,245,0,11,163,0,6,5577,36,6,307,177,86,4,1,0,41,0,13,18,26,1183,1334,17,12,694,970,24,11,4,211,96
2020-08-13,75,136,1035,5,47,0,1470,509,6840,172,353,128,95,405,2781,2,596,26,11,100,1434,255,59,44666,0,126,10,1,3,4,84,399,1,1909,98,14,0,10871,0,28,40,51,723,92,57,143,0,1115,157,410,235,0,37,16,3926,52197,7,90,758,4009,22,0,1827,41,89,11,298,0,180,849,76,8,0,13,28,470,31,62017,2009,3382,2315,80,6,1466,433,16,1186,13,704,620,344,158,634,20,5,291,4,310,0,23,42,137,142,13,60,116,6,43,1184,0,30,6152,351,3,1,54,74,127,458,30,1,410,55,5,260,706,687,1004,15,288,6164,710,212,313,990,5,239,943,13,1248,5082,0,0,0,0,0,1,146,238,0,9,135,0,6,4954,48,4,305,185,95,4,1,0,41,0,13,28,29,1196,1374,19,13,715,1013,23,11,4,214,93
2020-08-14,59,138,1085,5,45,0,1444,501,6680,188,334,148,92,392,2768,1,618,35,11,99,1437,264,59,44725,0,148,11,2,4,4,107,386,1,1898,91,14,0,11130,1,15,36,68,693,113,57,144,0,1063,153,396,251,0,40,19,4064,53071,6,91,827,4415,21,0,2064,43,76,13,250,0,195,880,69,8,0,16,30,443,33,62473,1985,3461,2323,75,4,1441,436,14,1151,13,637,599,316,180,637,20,4,299,3,321,0,23,42,137,134,12,59,115,5,40,1226,0,25,5995,356,3,1,54,71,132,477,30,1,394,51,6,239,716,665,977,12,359,7489,714,205,307,1071,2,233,968,24,1253,5057,0,0,0,0,0,1,141,232,0,9,112,3,7,4809,38,5,299,200,91,4,1,0,40,0,14,29,35,1202,1414,19,14,681,1031,20,9,4,219,89
